"source","target","correlation"
"comp100173_c0_seq2","comp1264757_c0_seq1",0.966584968795409
"comp100173_c0_seq2","comp741187_c0_seq1",0.954923231049342
"comp100173_c0_seq2","comp94810_c1_seq6",0.954673276090058
"comp100173_c0_seq2","comp96139_c0_seq8",0.976527892252499
"comp100179_c3_seq6","comp97903_c0_seq5",0.986047536655776
"comp100181_c1_seq16","comp101097_c0_seq4",0.962244754953527
"comp100181_c1_seq16","comp102254_c0_seq10",0.975728279121942
"comp100181_c1_seq16","comp1515931_c0_seq1",0.965108555044309
"comp100181_c1_seq16","comp95448_c0_seq4",0.955344675152273
"comp100181_c1_seq16","comp96214_c0_seq1",0.968134300994485
"comp100181_c1_seq16","comp96409_c0_seq8",0.98500502006819
"comp100181_c1_seq16","comp98215_c0_seq4",0.986474770778918
"comp100184_c0_seq10","comp44841_c0_seq1",0.980338198335153
"comp100184_c0_seq10","comp80818_c1_seq1",0.953788956069661
"comp100184_c0_seq10","comp927667_c0_seq1",0.965490673052706
"comp100184_c0_seq10","comp97468_c0_seq6",0.984195528399576
"comp100184_c0_seq10","comp993357_c0_seq1",0.958148714139137
"comp100184_c1_seq2","comp65394_c0_seq1",0.953380122167235
"comp100184_c1_seq2","comp96409_c0_seq8",0.953606838388465
"comp100184_c1_seq2","comp97703_c0_seq11",0.955416025498452
"comp100184_c1_seq2","comp98284_c1_seq2",0.961684207781451
"comp100197_c2_seq4","comp1399580_c0_seq1",0.958604271430653
"comp100197_c2_seq4","comp448503_c0_seq1",0.958510647098454
"comp100197_c2_seq4","comp91664_c0_seq1",0.959250552465803
"comp100197_c2_seq4","comp96630_c0_seq1",0.962246069971606
"comp100197_c2_seq4","comp98646_c0_seq5",0.95429024799678
"comp100197_c2_seq4","comp9933_c0_seq1",0.989115188376544
"comp100197_c2_seq4","comp99343_c0_seq5",0.959626006060757
"comp100197_c2_seq4","comp99701_c0_seq1",0.967349451547524
"comp100207_c0_seq6","comp2622540_c0_seq1",0.950050701509648
"comp100207_c0_seq6","comp89304_c0_seq2",0.967689211815471
"comp100214_c2_seq14","comp444797_c0_seq1",0.982240570942327
"comp100220_c1_seq6","comp102615_c0_seq1",0.956835459501936
"comp100220_c1_seq6","comp1041654_c0_seq1",0.959678548819054
"comp100220_c1_seq6","comp1270240_c0_seq1",0.957426336626322
"comp100220_c1_seq6","comp1398192_c0_seq1",0.961281432098864
"comp100220_c1_seq6","comp2561034_c0_seq1",0.979146813477249
"comp100220_c1_seq6","comp27370_c0_seq1",0.970367435240819
"comp100220_c1_seq6","comp50002_c0_seq1",0.951001431856601
"comp100220_c1_seq6","comp5263_c0_seq1",0.950279848183213
"comp100220_c1_seq6","comp53696_c0_seq1",0.976080296731564
"comp100220_c1_seq6","comp61187_c0_seq2",0.967284387240784
"comp100220_c1_seq6","comp71976_c0_seq1",0.957548049160623
"comp100220_c1_seq6","comp80283_c0_seq2",0.959034479059312
"comp100220_c1_seq6","comp84605_c0_seq1",0.958750841384529
"comp100220_c1_seq6","comp85048_c0_seq1",0.953188408625653
"comp100220_c1_seq6","comp86391_c0_seq1",0.95650958407552
"comp100220_c1_seq6","comp87208_c0_seq1",0.950561901995437
"comp100220_c1_seq6","comp87990_c0_seq1",0.974432949713685
"comp100220_c1_seq6","comp90471_c0_seq1",0.952409574045645
"comp100220_c1_seq6","comp954094_c0_seq1",0.956080385484162
"comp100220_c1_seq6","comp97300_c0_seq1",0.985390291405375
"comp100220_c1_seq6","comp99679_c0_seq1",0.959392720096592
"comp1002254_c0_seq1","comp64716_c0_seq1",0.963670552864314
"comp1002254_c0_seq1","comp70370_c0_seq1",0.959568683218049
"comp1002254_c0_seq1","comp929931_c0_seq1",0.967043437515211
"comp100229_c0_seq1","comp56133_c1_seq1",0.953060184953678
"comp100229_c0_seq1","comp79652_c0_seq1",0.953850029910808
"comp100232_c0_seq2","comp102814_c1_seq1",0.970059722174754
"comp100232_c0_seq2","comp29106_c0_seq1",0.953041056545448
"comp100232_c0_seq2","comp34213_c0_seq2",0.956071387894352
"comp100232_c0_seq2","comp97747_c0_seq4",0.966776650959891
"comp100234_c0_seq2","comp100337_c0_seq6",0.97252943859379
"comp100234_c0_seq2","comp1373151_c0_seq1",0.968883837177054
"comp100234_c0_seq2","comp61249_c1_seq1",0.983975995442579
"comp100234_c0_seq2","comp82600_c0_seq1",0.954764692516452
"comp100234_c0_seq2","comp87609_c0_seq2",0.956694056028261
"comp100234_c0_seq2","comp99343_c0_seq5",0.954838170908371
"comp100234_c0_seq2","comp99701_c0_seq1",0.971200387332616
"comp100244_c0_seq10","comp43254_c0_seq1",0.952096254575242
"comp100244_c0_seq10","comp46542_c0_seq1",0.97590632061276
"comp100244_c0_seq10","comp64425_c1_seq1",0.978178377635286
"comp100244_c0_seq10","comp72899_c0_seq2",0.958123410136563
"comp100244_c0_seq10","comp96390_c0_seq2",0.958959471570592
"comp100244_c0_seq10","comp988515_c0_seq1",0.960401466853636
"comp100247_c1_seq4","comp101569_c0_seq14",0.95886940269069
"comp100247_c1_seq4","comp101764_c3_seq2",0.957493408793688
"comp100247_c1_seq4","comp102638_c1_seq1",0.950280735512269
"comp100247_c1_seq4","comp1074180_c0_seq1",0.994170879233325
"comp100247_c1_seq4","comp1319366_c0_seq1",0.966987904047618
"comp100247_c1_seq4","comp1493800_c0_seq1",0.978554824553838
"comp100247_c1_seq4","comp1609_c0_seq1",0.9583235951435
"comp100247_c1_seq4","comp1679099_c0_seq1",0.964419954565241
"comp100247_c1_seq4","comp17665_c0_seq1",1
"comp100247_c1_seq4","comp2121517_c0_seq1",0.960584751796307
"comp100247_c1_seq4","comp22699_c0_seq1",0.984721351317401
"comp100247_c1_seq4","comp26764_c0_seq1",0.974198720326813
"comp100247_c1_seq4","comp37726_c0_seq1",0.954081836969968
"comp100247_c1_seq4","comp4420_c0_seq1",1
"comp100247_c1_seq4","comp47826_c0_seq1",0.961646706289605
"comp100247_c1_seq4","comp48820_c0_seq1",0.969363481508379
"comp100247_c1_seq4","comp50635_c0_seq1",1
"comp100247_c1_seq4","comp60789_c0_seq1",0.953698302546831
"comp100247_c1_seq4","comp67535_c0_seq1",0.985591570441598
"comp100247_c1_seq4","comp715429_c0_seq1",0.97455155581845
"comp100247_c1_seq4","comp71768_c0_seq1",0.950035226333231
"comp100247_c1_seq4","comp72818_c0_seq2",0.950226652432447
"comp100247_c1_seq4","comp79755_c0_seq1",0.956751023900834
"comp100247_c1_seq4","comp82749_c0_seq1",0.975907475638159
"comp100247_c1_seq4","comp85843_c0_seq1",0.983795637261695
"comp100247_c1_seq4","comp90031_c0_seq1",0.951229207168803
"comp100247_c1_seq4","comp93294_c0_seq2",0.955905755741641
"comp100247_c1_seq4","comp94058_c0_seq1",0.959461844132374
"comp100247_c1_seq4","comp94739_c0_seq2",0.961021372456398
"comp100247_c1_seq4","comp96796_c0_seq8",0.951596062297048
"comp100247_c1_seq4","comp96901_c0_seq5",0.951894351373178
"comp100247_c1_seq4","comp977614_c0_seq1",0.962764501823776
"comp100247_c1_seq4","comp98471_c0_seq1",0.951338972814714
"comp100247_c1_seq4","comp98524_c0_seq1",0.951026792594764
"comp100247_c1_seq4","comp98926_c2_seq29",0.978835855931638
"comp100254_c0_seq1","comp61249_c1_seq1",0.953372376381723
"comp100254_c0_seq1","comp64770_c0_seq1",0.954058333751095
"comp100254_c0_seq1","comp64957_c0_seq1",0.9504954183139
"comp100254_c0_seq1","comp66966_c0_seq1",0.952532546259728
"comp100254_c0_seq1","comp98284_c1_seq2",0.971723328358747
"comp100256_c0_seq4","comp81763_c0_seq1",0.956492062266625
"comp100256_c0_seq5","comp85810_c0_seq1",0.951849208344656
"comp100256_c0_seq7","comp47254_c0_seq1",0.96406671430163
"comp100256_c0_seq7","comp96150_c0_seq10",0.977266070566948
"comp100263_c0_seq6","comp85816_c0_seq1",0.955279257877482
"comp100263_c0_seq6","comp90895_c0_seq1",0.954467557555733
"comp100275_c0_seq5","comp100247_c1_seq4",0.955002843276897
"comp100275_c0_seq5","comp1399580_c0_seq1",0.967257702767935
"comp100275_c0_seq5","comp448503_c0_seq1",0.966855111684174
"comp100275_c0_seq5","comp79652_c0_seq1",0.974371093139452
"comp100275_c0_seq5","comp91664_c0_seq1",0.970898080633377
"comp100283_c0_seq1","comp101076_c1_seq11",0.97210217294179
"comp100283_c0_seq1","comp416489_c0_seq1",0.964813446168904
"comp100283_c0_seq1","comp97634_c5_seq1",0.95910992259396
"comp100284_c0_seq12","comp100025_c0_seq11",0.968829165320418
"comp100284_c0_seq12","comp100432_c0_seq2",0.953131064878868
"comp100284_c0_seq12","comp100475_c0_seq2",0.955404175613941
"comp100284_c0_seq12","comp100512_c0_seq3",0.964686704126687
"comp100284_c0_seq12","comp102102_c1_seq1",0.95473191792333
"comp100284_c0_seq12","comp102661_c0_seq2",0.955521512454859
"comp100284_c0_seq12","comp2386161_c0_seq1",0.959218473972093
"comp100284_c0_seq12","comp31290_c0_seq1",0.965753160418712
"comp100284_c0_seq12","comp56305_c0_seq1",0.967650734944202
"comp100284_c0_seq12","comp62294_c0_seq1",0.952782823955882
"comp100284_c0_seq12","comp74698_c0_seq1",0.968024461884136
"comp100284_c0_seq12","comp83337_c0_seq1",0.966461783321538
"comp100284_c0_seq12","comp87355_c0_seq2",0.956377704216268
"comp100284_c0_seq12","comp89606_c0_seq2",0.951967170101713
"comp100284_c0_seq12","comp89685_c0_seq1",0.965570701742981
"comp100284_c0_seq12","comp89974_c0_seq2",0.971323679612794
"comp100284_c0_seq12","comp90801_c0_seq2",0.968368258076579
"comp100284_c0_seq12","comp91311_c0_seq1",0.954232539274219
"comp100284_c0_seq12","comp92203_c0_seq1",0.973001562402596
"comp100284_c0_seq12","comp92722_c0_seq2",0.975394008146935
"comp100284_c0_seq12","comp93460_c0_seq1",0.973286143420302
"comp100284_c0_seq12","comp935783_c0_seq1",0.954431765177202
"comp100284_c0_seq12","comp94099_c0_seq2",0.965124021492123
"comp100284_c0_seq12","comp95996_c0_seq6",0.972025836131925
"comp100284_c0_seq12","comp96831_c0_seq1",0.982676223399754
"comp100284_c0_seq12","comp97083_c0_seq1",0.96979484755233
"comp100284_c0_seq12","comp97333_c0_seq4",0.962076556783606
"comp100284_c0_seq12","comp98107_c0_seq5",0.990004559819622
"comp100284_c0_seq12","comp98498_c1_seq4",0.963022831030167
"comp100284_c0_seq12","comp99950_c1_seq2",0.954034916562129
"comp100290_c2_seq7","comp95881_c0_seq24",0.955560946288267
"comp100291_c0_seq6","comp100986_c0_seq3",0.959442232172541
"comp100291_c0_seq6","comp101936_c0_seq8",0.961793064152604
"comp100291_c0_seq6","comp1105792_c0_seq1",0.950043534608748
"comp100291_c0_seq6","comp1244459_c0_seq1",0.992878921769979
"comp100291_c0_seq6","comp1393791_c0_seq1",0.95727792402986
"comp100291_c0_seq6","comp1634770_c0_seq1",0.951201285443035
"comp100291_c0_seq6","comp19007_c0_seq1",0.953608834507302
"comp100291_c0_seq6","comp19527_c0_seq1",0.965105289379264
"comp100291_c0_seq6","comp1995725_c0_seq1",0.950890795464671
"comp100291_c0_seq6","comp31461_c0_seq1",0.951183473204393
"comp100291_c0_seq6","comp62569_c0_seq1",0.9631609343496
"comp100291_c0_seq6","comp687348_c0_seq1",0.970093798215799
"comp100291_c0_seq6","comp74314_c0_seq1",0.956972478074858
"comp100291_c0_seq6","comp77964_c1_seq1",0.968020454669748
"comp100291_c0_seq6","comp82440_c0_seq1",0.962930884670111
"comp100291_c0_seq6","comp841834_c0_seq1",0.950607211586108
"comp100291_c0_seq6","comp85991_c0_seq1",0.978100754251931
"comp100291_c0_seq6","comp86838_c0_seq1",0.966705550763081
"comp100291_c0_seq6","comp87057_c0_seq1",0.972927308059012
"comp100291_c0_seq6","comp874421_c0_seq1",0.951033717192578
"comp100291_c0_seq6","comp874735_c0_seq1",0.959447362668197
"comp100291_c0_seq6","comp885980_c0_seq1",0.951724108065058
"comp100291_c0_seq6","comp92213_c0_seq1",0.966413272689935
"comp100291_c0_seq6","comp92545_c0_seq2",0.979657688875048
"comp100291_c0_seq6","comp95638_c0_seq1",0.965998997730429
"comp100291_c0_seq6","comp97073_c0_seq3",0.974737105206762
"comp100291_c0_seq6","comp97850_c0_seq1",0.962095544278105
"comp100291_c0_seq6","comp98137_c0_seq7",0.97123366160477
"comp100291_c0_seq6","comp98976_c0_seq1",0.964815327174826
"comp100291_c0_seq6","comp99621_c0_seq1",0.957329483602113
"comp100299_c1_seq1","comp98646_c0_seq5",0.950089520778622
"comp100299_c1_seq1","comp9933_c0_seq1",0.982421569721127
"comp100299_c1_seq1","comp99701_c0_seq1",0.965575001845642
"comp100301_c0_seq4","comp78036_c0_seq1",0.996554457501416
"comp100302_c0_seq7","comp640891_c0_seq1",0.953279446481306
"comp100304_c0_seq3","comp61249_c1_seq1",0.951599147416771
"comp100304_c0_seq3","comp82600_c0_seq1",0.950768649614199
"comp100304_c0_seq3","comp99701_c0_seq1",0.956696428203502
"comp100304_c0_seq4","comp81763_c0_seq1",0.984256772849919
"comp100304_c0_seq4","comp93206_c0_seq1",0.956346117731481
"comp100308_c0_seq3","comp100291_c0_seq6",0.965032043076575
"comp100308_c0_seq3","comp1238478_c0_seq1",0.953530971782646
"comp100308_c0_seq3","comp1692275_c0_seq1",0.957503686365105
"comp100308_c0_seq3","comp2011508_c0_seq1",0.953486193838095
"comp100308_c0_seq3","comp220138_c0_seq1",0.954243424720999
